1640881504 0.00
1640881505 0.00
1640881506 0.00
1640881507 0.00
1640881508 0.00
1640881509 0.00
1640881510 0.00
1640881511 0.00
1640881512 0.00
1640881513 0.00
1640881514 0.00
1640881515 0.00
1640881516 0.00
1640881517 0.00
1640881518 0.00
1640881519 0.00
1640881520 0.00
1640881521 0.00
1640881522 0.00
1640881523 0.00
1640881524 0.00
1640881525 0.00
1640881526 0.00
1640881527 0.00
1640881528 0.00
1640881529 0.00
1640881530 0.00
1640881531 0.00
1640881532 0.00
1640881533 0.00
1640881534 0.00
1640881535 0.00
1640881536 0.00
1640881537 0.00
1640881538 0.00
1640881539 0.00
1640881540 0.00
1640881541 0.00
1640881542 0.00
1640881543 0.00
1640881544 0.00
1640881545 0.00
1640881546 0.00
1640881547 0.00
1640881548 0.00
1640881549 0.00
1640881550 0.00
1640881551 0.00
1640881552 0.00
1640881553 0.00
1640881554 0.00
1640881555 0.00
1640881556 0.00
1640881557 0.00
1640881558 0.00
1640881559 0.00
1640881560 0.00
1640881561 0.00
1640881562 0.00
1640881563 0.00
1640881564 0.00
1640881565 0.00
1640881566 0.00
1640881567 0.00
1640881568 0.00
1640881569 0.00
1640881570 0.00
1640881571 0.00
1640881572 0.00
1640881573 0.00
1640881574 0.00
1640881575 0.00
1640881576 0.00
1640881577 0.00
1640881578 0.00
1640881579 0.00
1640881580 0.00
1640881581 0.00
1640881582 0.00
1640881583 0.00
1640881584 0.00
1640881585 0.00
1640881586 0.00
1640881587 0.00
1640881588 0.00
1640881589 0.00
1640881590 0.00
1640881591 0.00
1640881592 0.00
1640881593 0.00
1640881594 0.00
1640881595 0.00
1640881596 0.00
1640881597 0.00
1640881598 0.00
1640881599 0.00
1640881600 0.00
1640881601 0.00
1640881602 0.00
1640881603 0.00
1640881604 0.00
1640881605 0.00
1640881606 0.00
1640881607 0.00
1640881608 0.00
1640881609 0.00
1640881610 0.00
1640881611 0.00
1640881612 0.00
1640881613 0.00
1640881614 0.00
1640881615 0.00
1640881616 0.00
1640881617 0.00
1640881618 0.00
1640881619 0.00
1640881620 0.00
1640881621 0.00
1640881622 0.00
1640881623 0.00
1640881624 0.00
1640881625 0.00
1640881626 0.00
1640881627 0.00
1640881628 0.00
1640881629 0.00
1640881630 0.00
1640881631 0.00
1640881632 0.00
1640881633 0.00
1640881634 0.00
1640881635 0.00
1640881636 0.00
1640881637 0.00
1640881638 0.00
1640881639 0.00
1640881640 0.00
1640881641 0.00
1640881642 0.00
1640881643 0.00
1640881644 0.00
1640881645 0.00
1640881646 0.00
1640881647 0.00
1640881648 0.00
1640881649 0.00
1640881650 0.00
1640881651 0.00
1640881652 0.00
1640881653 0.00
1640881654 0.00
1640881655 0.00
1640881656 0.00
1640881657 0.00
1640881658 0.00
1640881659 0.00
1640881660 0.00
1640881661 0.00
1640881662 0.00
1640881663 0.00
1640881664 0.00
1640881665 0.00
1640881666 0.00
1640881667 0.00
1640881668 0.00
1640881669 0.00
1640881670 0.00
1640881671 0.00
1640881672 0.00
1640881673 0.00
1640881674 0.00
1640881675 0.00
1640881676 0.00
1640881677 0.00
1640881678 0.00
1640881679 0.00
1640881680 0.00
1640881681 0.00
1640881682 0.00
1640881683 0.00
1640881684 0.00
1640881685 0.00
1640881686 0.00
1640881687 0.00
1640881688 0.00
1640881689 0.00
1640881690 0.00
1640881691 0.00
1640881692 0.00
1640881693 0.00
1640881694 0.00
1640881695 0.00
1640881696 0.00
1640881697 0.00
1640881698 0.00
1640881699 0.00
1640881700 0.00
1640881701 0.00
1640881702 0.00
1640881703 0.00
1640881704 0.00
1640881705 0.00
1640881706 0.00
1640881707 0.00
1640881708 0.00
1640881709 0.00
1640881710 0.00
1640881711 0.00
1640881712 0.00
1640881713 0.00
1640881714 0.00
1640881715 0.00
1640881716 0.00
1640881717 0.00
1640881718 0.00
1640881719 0.00
1640881720 0.00
1640881721 0.00
1640881722 0.00
1640881723 0.00
1640881724 0.00
1640881725 0.00
1640881726 0.00
1640881727 0.00
1640881728 0.00
1640881729 0.00
1640881730 0.00
1640881731 0.00
1640881732 0.00
1640881733 0.00
1640881734 0.00
1640881735 0.00
1640881736 0.00
1640881737 0.00
1640881738 0.00
1640881739 0.00
1640881740 0.00
1640881741 0.00
1640881742 0.00
1640881743 0.00
1640881744 0.00
1640881745 0.00
1640881746 0.00
1640881747 0.00
1640881748 0.00
1640881749 0.00
1640881750 0.00
1640881751 0.00
1640881752 0.00
1640881753 0.00
1640881754 0.00
1640881755 0.00
1640881756 0.00
1640881757 0.00
1640881758 0.00
1640881759 0.00
1640881760 0.00
1640881761 0.00
1640881762 0.00
1640881763 0.00
1640881764 0.00
1640881765 0.00
1640881766 0.00
1640881767 0.00
1640881768 0.00
1640881769 0.00
1640881770 0.00
1640881771 0.00
1640881772 0.00
1640881773 0.00
1640881774 0.00
1640881775 0.00
1640881776 0.00
1640881777 0.00
1640881778 0.00
1640881779 0.00
1640881780 0.00
1640881781 0.00
1640881782 0.00
1640881783 0.00
1640881784 0.00
1640881785 0.00
1640881786 0.00
1640881787 0.00
1640881788 0.00
1640881789 0.00
1640881790 0.00
1640881791 0.00
1640881792 0.00
1640881793 0.00
1640881794 0.00
1640881795 0.00
1640881796 0.00
1640881797 0.00
1640881798 0.00
1640881799 0.00
1640881800 0.00
1640881801 0.00
1640881802 0.00
1640881803 0.00
1640881804 0.00
1640881805 0.00
1640881806 0.00
1640881807 0.00
1640881808 0.00
1640881809 0.00
1640881810 0.00
1640881811 0.00
1640881812 0.00
1640881813 0.00
1640881814 0.00
1640881815 0.00
1640881816 0.00
1640881817 0.00
1640881818 0.00
1640881819 0.00
1640881820 0.00
1640881821 0.00
1640881822 0.00
